Date	Time	Water vapor H2O[vol-%]	Carbon dioxide CO2[vol-%]	Carbon monoxide CO High[vol-%]	Nitrous oxide N2O[ppm]	Nitrogen monoxide NO[ppm]	Nitrogen dioxide NO2[ppm]	Sulfur dioxide SO2 High[ppm]	Ammonia NH3[ppm]	Hydrogen chloride HCl[ppm]	Hydrogen fluoride HF[ppm]	Methane CH4 High[ppm]	Ethane C2H6[ppm]	Ethylene C2H4[ppm]	Propane C3H8[ppm]	Formaldehyde CHOH[ppm]	Benzen[ppm]	Toluen[ppm]	Carbon monoxide CO Low[ppm]	Sulfur dioxide Low[ppm]	Methane Low[ppm]	Zr Oxygen[vol-%]
2022-10-12	11:37:42	"  6.03"	"  6.88"	"  0.87"	"  5.37"	127.97	" 10.67"	"  0.00"	"  8.24"	"  4.82"	"  2.94"	689.26	" 22.47"	213.72	"  0.00"	" 46.66"	" 84.79"	"  0.00"	8703.99	"  0.00"	689.26	"  8.86"
2022-10-12	11:37:52	"  5.73"	"  6.74"	"  0.82"	"  4.84"	123.31	"  8.92"	"  0.00"	"  9.03"	"  5.14"	"  3.26"	588.79	" 15.39"	187.96	"  0.00"	" 40.15"	" 79.08"	"  0.00"	8180.08	"  0.00"	588.79	"  9.46"
2022-10-12	11:38:03	"  5.19"	"  6.39"	"  0.82"	"  4.13"	120.67	"  8.03"	"  0.00"	" 10.00"	"  5.19"	"  3.33"	467.54	"  9.76"	164.55	"  0.00"	" 34.75"	" 76.49"	"  0.00"	8207.22	"  0.00"	467.54	"  9.96"
2022-10-12	11:38:15	"  4.73"	"  6.15"	"  0.82"	"  3.62"	120.08	"  7.84"	"  0.00"	"  9.18"	"  5.33"	"  3.53"	473.64	"  9.04"	170.93	"  0.00"	" 30.41"	" 80.95"	"  0.00"	8224.32	"  0.00"	473.64	" 10.09"
2022-10-12	11:38:28	"  4.67"	"  6.15"	"  0.95"	"  4.03"	119.92	"  7.56"	"  0.00"	"  8.70"	"  5.00"	"  3.72"	788.78	" 18.63"	244.31	"  0.00"	" 38.77"	" 94.49"	"  0.00"	9532.00	"  0.00"	788.78	"  9.55"
2022-10-12	11:38:34	"  4.89"	"  6.30"	"  0.98"	"  4.59"	127.97	"  3.89"	"  0.00"	"  8.17"	"  4.38"	"  3.47"	890.06	" 19.27"	269.03	"  0.00"	" 46.38"	103.19	"  0.00"	9807.98	"  0.00"	890.06	"  9.41"
2022-10-12	11:38:45	"  5.25"	"  6.42"	"  0.93"	"  4.93"	125.29	"  5.39"	"  0.00"	"  9.09"	"  4.43"	"  3.08"	811.54	" 18.95"	252.02	"  0.00"	" 46.94"	" 97.78"	"  0.00"	9262.39	"  0.00"	811.54	"  9.53"
2022-10-12	11:38:57	"  5.30"	"  6.43"	"  0.91"	"  5.02"	124.55	" 12.19"	"  0.00"	"  9.23"	"  4.80"	"  3.04"	743.12	" 16.43"	238.04	"  0.00"	" 46.69"	" 97.41"	"  0.00"	9124.22	"  0.00"	743.12	"  9.63"
2022-10-12	11:39:09	"  5.15"	"  6.29"	"  0.86"	"  5.31"	119.69	" 10.23"	"  0.00"	"  8.96"	"  4.68"	"  3.24"	589.71	" 11.51"	200.31	"  0.00"	" 41.71"	" 92.48"	"  0.00"	8632.41	"  0.00"	589.71	"  9.85"
2022-10-12	11:39:16	"  4.73"	"  6.23"	"  0.91"	"  4.87"	119.03	"  8.67"	"  0.00"	"  9.05"	"  5.16"	"  3.58"	601.81	" 12.37"	206.57	"  0.00"	" 39.93"	" 95.46"	"  0.00"	9107.07	"  0.00"	601.81	"  9.96"
2022-10-12	11:39:26	"  4.53"	"  6.19"	"  0.89"	"  4.34"	115.75	"  7.69"	"  0.00"	"  9.37"	"  4.73"	"  3.80"	505.55	"  9.39"	182.91	"  0.00"	" 35.28"	" 91.08"	"  0.00"	8936.92	"  0.00"	505.55	" 10.19"
2022-10-12	11:39:37	"  4.81"	"  5.83"	"  0.74"	"  3.96"	115.86	"  7.66"	"  0.00"	"  9.78"	"  4.53"	"  2.97"	387.82	"  6.49"	132.87	"  0.00"	" 29.97"	" 74.46"	"  0.00"	7391.45	"  0.00"	387.82	" 10.62"
2022-10-12	11:39:49	"  4.95"	"  5.95"	"  0.75"	"  4.10"	116.59	"  7.56"	"  0.00"	" 10.28"	"  5.04"	"  2.75"	445.77	"  8.02"	142.87	"  0.00"	" 33.58"	" 67.87"	"  0.00"	7523.87	"  0.00"	445.77	"  9.86"
2022-10-12	11:39:59	"  5.10"	"  6.20"	"  0.97"	"  3.73"	131.04	"  5.62"	"  0.00"	"  6.95"	"  4.83"	"  3.06"	1154.65	" 37.84"	303.19	"  0.00"	" 54.00"	" 99.08"	"  0.00"	9653.63	"  0.00"	1154.65	"  8.90"
2022-10-12	11:40:05	"  5.49"	"  5.93"	"  1.18"	"  3.12"	145.03	"  0.79"	"  0.00"	"  4.39"	"  3.88"	"  3.85"	1270.74	" 77.16"	425.80	"  0.00"	" 73.88"	123.02	"  0.00"	11793.39	"  0.00"	1270.74	"  8.99"
2022-10-12	11:40:16	"  5.56"	"  5.81"	"  1.16"	"  3.07"	143.49	"  0.00"	"  0.00"	"  3.77"	"  4.04"	"  3.82"	1287.13	" 86.35"	430.50	"  0.00"	" 76.94"	126.47	"  0.00"	11630.17	"  0.00"	1287.13	"  9.23"
2022-10-12	11:40:28	"  5.18"	"  5.71"	"  1.16"	"  3.14"	138.15	"  0.00"	"  0.00"	"  4.57"	"  4.38"	"  4.35"	1219.32	" 71.02"	415.56	"  0.00"	" 69.54"	131.48	"  0.00"	11613.07	"  0.00"	1219.32	"  9.45"
2022-10-12	11:40:40	"  4.70"	"  5.94"	"  1.11"	"  3.10"	131.03	"  2.74"	"  0.00"	"  6.45"	"  4.50"	"  4.65"	1237.72	" 34.11"	338.86	"  0.00"	" 53.81"	122.19	"  0.00"	11056.90	"  0.00"	1237.72	"  9.55"
2022-10-12	11:40:47	"  4.52"	"  5.98"	"  1.09"	"  3.33"	129.16	"  5.68"	"  0.00"	"  7.18"	"  4.58"	"  4.63"	1020.92	" 22.99"	302.00	"  0.00"	" 49.76"	115.95	"  0.00"	10884.67	"  0.00"	1020.92	"  9.84"
2022-10-12	11:40:57	"  4.41"	"  6.04"	"  0.93"	"  3.71"	125.25	"  8.38"	"  0.00"	"  9.27"	"  4.80"	"  3.84"	716.49	" 13.81"	237.99	"  0.00"	" 42.43"	100.73	"  0.00"	9307.60	"  0.00"	716.49	" 10.14"
2022-10-12	11:41:09	"  4.33"	"  5.90"	"  1.08"	"  3.15"	126.52	"  7.34"	"  0.00"	"  8.87"	"  4.93"	"  4.04"	831.15	" 18.85"	262.78	"  0.00"	" 44.62"	" 99.16"	"  0.00"	10777.15	"  0.00"	831.15	"  9.78"
2022-10-12	11:41:21	"  4.95"	"  5.84"	"  1.16"	"  2.69"	134.40	"  1.94"	"  0.00"	"  7.32"	"  4.61"	"  3.83"	1099.00	" 45.53"	368.94	"  0.00"	" 62.82"	115.46	"  0.00"	11610.42	"  0.00"	1099.00	"  9.15"
2022-10-12	11:41:30	"  5.11"	"  5.71"	"  1.25"	"  2.89"	147.53	"  1.23"	"  0.00"	"  5.36"	"  3.74"	"  3.93"	1284.54	" 73.46"	444.31	"  0.00"	" 79.61"	131.27	"  0.00"	12495.86	"  0.00"	1284.54	"  9.13"
2022-10-12	11:41:37	"  5.18"	"  5.49"	"  1.28"	"  2.51"	148.21	"  0.00"	"  0.00"	"  3.32"	"  4.47"	"  4.30"	1454.44	" 92.57"	472.71	"  0.00"	" 86.82"	141.92	"  0.00"	12758.47	"  0.00"	1454.44	"  9.23"
2022-10-12	11:41:48	"  5.19"	"  5.65"	"  1.21"	"  3.10"	143.12	"  0.00"	"  0.00"	"  5.31"	"  4.14"	"  4.34"	1220.24	" 66.05"	408.05	"  0.00"	" 75.05"	134.61	"  0.00"	12067.82	"  0.00"	1220.24	"  9.31"
2022-10-12	11:42:00	"  5.00"	"  6.00"	"  1.12"	"  3.15"	130.55	"  4.36"	"  0.00"	"  7.12"	"  4.19"	"  4.23"	1186.90	" 32.31"	316.64	"  0.00"	" 63.04"	115.48	"  0.00"	11224.04	"  0.00"	1186.90	"  9.58"
2022-10-12	11:42:12	"  4.99"	"  6.24"	"  0.95"	"  3.66"	127.16	" 11.97"	"  0.00"	"  8.74"	"  4.21"	"  3.51"	754.86	" 18.61"	229.56	"  0.00"	" 51.62"	" 94.48"	"  0.00"	9453.88	"  0.00"	754.86	"  9.80"
2022-10-12	11:42:19	"  4.93"	"  6.17"	"  0.85"	"  3.78"	121.10	"  9.64"	"  0.00"	"  9.08"	"  4.92"	"  3.14"	547.73	" 11.29"	178.38	"  0.00"	" 43.47"	" 81.79"	"  0.00"	8527.64	"  0.00"	547.73	" 10.07"
2022-10-12	11:42:29	"  4.89"	"  6.11"	"  0.78"	"  3.66"	118.15	"  6.35"	"  0.00"	"  9.58"	"  4.72"	"  3.14"	486.52	"  9.05"	162.23	"  0.00"	" 39.16"	" 74.07"	"  0.00"	7764.70	"  0.00"	486.52	" 10.34"
2022-10-12	11:42:40	"  4.62"	"  5.73"	"  1.07"	"  2.74"	129.42	"  8.04"	"  0.00"	"  7.06"	"  4.95"	"  3.42"	857.81	" 36.44"	318.30	"  0.00"	" 56.30"	" 98.43"	"  0.00"	10713.48	"  0.00"	857.81	"  9.81"
2022-10-12	11:42:53	"  4.47"	"  4.80"	"  1.54"	"  0.58"	158.80	"  0.00"	"  0.00"	"  1.68"	"  4.65"	"  4.91"	2022.85	119.63	619.98	"  0.00"	102.56	154.43	"  0.00"	15442.08	"  0.00"	2022.85	"  9.15"
2022-10-12	11:43:03	"  4.40"	"  4.74"	"  1.57"	"  0.69"	163.77	"  0.00"	"  0.00"	"  1.20"	"  4.55"	"  4.66"	2157.77	120.79	644.58	"  0.00"	105.32	167.66	"  0.00"	15682.41	"  0.00"	2157.77	"  9.24"
2022-10-12	11:43:10	"  4.35"	"  5.04"	"  1.48"	"  2.04"	155.55	"  0.00"	"  0.00"	"  4.07"	"  3.70"	"  5.04"	1776.76	" 84.17"	567.60	"  0.00"	" 88.42"	164.49	"  0.00"	14790.97	"  0.00"	1776.76	"  9.28"
2022-10-12	11:43:20	"  4.33"	"  5.31"	"  1.32"	"  2.99"	144.77	"  0.00"	"  0.00"	"  5.43"	"  3.57"	"  4.71"	1296.69	" 57.34"	454.49	"  0.00"	" 74.50"	147.11	"  0.00"	13194.39	"  0.00"	1296.69	"  9.70"
2022-10-12	11:43:32	"  4.29"	"  5.65"	"  1.18"	"  2.92"	134.68	"  4.13"	"  0.00"	"  7.66"	"  3.78"	"  4.62"	1454.94	" 27.53"	362.55	"  0.00"	" 66.03"	131.72	"  0.00"	11750.14	"  0.00"	1454.94	"  9.91"
2022-10-12	11:43:45	"  4.36"	"  5.80"	"  0.95"	"  3.40"	129.87	"  8.38"	"  0.00"	"  8.77"	"  3.65"	"  3.86"	907.03	" 15.68"	267.23	"  0.00"	" 55.37"	109.26	"  0.00"	9503.94	"  0.00"	907.03	" 10.43"
2022-10-12	11:43:51	"  4.38"	"  5.81"	"  0.89"	"  3.35"	119.01	" 10.35"	"  0.00"	"  9.58"	"  3.82"	"  3.51"	695.42	" 13.90"	214.94	"  0.00"	" 49.14"	" 90.56"	"  0.00"	8900.74	"  0.00"	695.42	" 10.55"
2022-10-12	11:44:02	"  3.82"	"  5.18"	"  1.21"	"  2.10"	132.25	"  4.84"	"  0.00"	"  7.33"	"  4.26"	"  4.69"	1627.84	" 33.88"	372.75	"  0.00"	" 58.08"	131.50	"  0.00"	12054.45	"  0.00"	1627.84	" 10.25"
2022-10-12	11:44:13	"  4.05"	"  4.65"	"  1.45"	"  0.75"	143.47	"  0.00"	"  0.00"	"  2.71"	"  4.87"	"  5.34"	1971.80	" 83.29"	548.20	"  0.00"	" 68.72"	172.79	"  0.00"	14485.37	"  0.00"	1971.80	"  9.60"
2022-10-12	11:44:25	"  4.09"	"  5.24"	"  1.33"	"  2.57"	145.38	"  0.00"	"  0.00"	"  4.18"	"  4.59"	"  4.68"	1550.90	" 65.24"	471.59	"  0.00"	" 68.91"	159.14	"  0.00"	13318.25	"  0.00"	1550.90	"  9.41"
2022-10-12	11:44:35	"  4.10"	"  5.27"	"  1.33"	"  2.42"	143.42	"  0.00"	"  0.00"	"  4.41"	"  4.37"	"  5.17"	1540.68	" 63.66"	478.11	"  0.00"	" 70.60"	162.10	"  0.00"	13342.52	"  0.00"	1540.68	"  9.66"
2022-10-12	11:44:42	"  4.15"	"  5.28"	"  1.28"	"  2.55"	137.36	"  0.00"	"  0.00"	"  6.14"	"  4.08"	"  4.47"	1365.41	" 54.42"	451.46	"  0.00"	" 68.76"	155.99	"  0.00"	12786.18	"  0.00"	1365.41	"  9.99"
2022-10-12	11:44:53	"  4.41"	"  5.50"	"  1.11"	"  3.25"	130.93	"  2.84"	"  0.00"	"  7.93"	"  3.83"	"  4.07"	1098.00	" 31.02"	353.83	"  0.00"	" 60.23"	133.27	"  0.00"	11111.04	"  0.00"	1098.00	" 10.25"
2022-10-12	11:45:05	"  4.29"	"  5.63"	"  0.95"	"  2.90"	126.90	"  8.28"	"  0.00"	"  8.39"	"  4.02"	"  4.02"	1075.15	" 21.68"	290.45	"  0.00"	" 53.35"	115.49	"  0.00"	9471.97	"  0.00"	1075.15	" 10.55"
2022-10-12	11:45:18	"  4.00"	"  5.51"	"  0.92"	"  2.62"	119.26	"  7.64"	"  0.00"	"  9.31"	"  3.99"	"  3.85"	846.68	" 16.87"	248.28	"  0.00"	" 46.13"	104.46	"  0.00"	9164.55	"  0.00"	846.68	" 10.90"
2022-10-12	11:45:24	"  3.93"	"  5.57"	"  0.98"	"  2.79"	111.65	"  9.31"	"  0.00"	"  9.58"	"  4.01"	"  3.59"	729.92	" 14.75"	229.67	"  0.00"	" 44.65"	" 95.97"	"  0.00"	9788.15	"  0.00"	729.92	" 10.25"
2022-10-12	11:45:35	"  3.83"	"  5.28"	"  1.38"	"  2.99"	127.74	"  4.98"	"  0.00"	"  8.28"	"  3.85"	"  5.09"	1595.24	" 30.70"	395.96	"  0.00"	" 63.48"	130.42	"  0.00"	13753.15	"  0.00"	1595.24	"  9.37"
2022-10-12	11:45:47	"  4.45"	"  5.55"	"  1.41"	"  3.41"	133.14	"  0.40"	"  0.00"	"  7.21"	"  4.30"	"  4.45"	1324.36	" 54.95"	452.17	"  0.00"	" 75.09"	140.37	"  0.00"	14060.37	"  0.00"	1324.36	"  9.03"
2022-10-12	11:45:59	"  5.27"	"  6.23"	"  1.13"	"  4.14"	126.61	" 11.71"	"  0.00"	"  8.36"	"  4.05"	"  3.58"	941.20	" 33.64"	338.18	"  0.00"	" 71.36"	113.09	"  0.00"	11280.08	"  0.00"	941.20	"  9.23"
2022-10-12	11:46:05	"  5.73"	"  6.61"	"  0.89"	"  5.09"	127.14	" 16.95"	"  0.00"	"  9.53"	"  3.80"	"  2.83"	933.25	" 24.22"	257.88	"  0.00"	" 63.20"	" 93.38"	"  0.00"	8948.89	"  0.00"	933.25	"  9.21"
2022-10-12	11:46:16	"  5.77"	"  6.45"	"  0.83"	"  5.39"	127.61	" 14.52"	"  0.00"	"  9.16"	"  4.27"	"  2.65"	832.24	" 19.75"	236.21	"  0.00"	" 58.33"	" 89.23"	"  0.00"	8337.78	"  0.00"	832.24	"  9.42"
2022-10-12	11:46:27	"  5.58"	"  6.32"	"  0.78"	"  5.28"	124.18	" 14.69"	"  0.00"	"  8.86"	"  4.36"	"  2.63"	794.90	" 19.00"	224.80	"  0.00"	" 52.91"	" 85.97"	"  0.00"	7797.28	"  0.00"	794.90	"  9.86"
2022-10-12	11:46:39	"  4.89"	"  5.87"	"  0.86"	"  4.50"	118.61	" 11.63"	"  0.00"	"  8.61"	"  4.19"	"  2.80"	852.84	" 23.29"	244.31	"  0.00"	" 50.31"	" 89.37"	"  0.00"	8636.76	"  0.00"	852.84	" 10.25"
2022-10-12	11:46:51	"  4.68"	"  6.01"	"  0.95"	"  4.42"	113.89	"  9.88"	"  0.00"	"  8.63"	"  4.61"	"  3.23"	1001.85	" 20.07"	272.63	"  0.00"	" 51.52"	" 96.51"	"  0.00"	9452.96	"  0.00"	1001.85	"  9.72"
2022-10-12	11:46:58	"  5.35"	"  6.01"	"  0.90"	"  4.68"	124.51	"  8.64"	"  0.00"	"  8.35"	"  3.81"	"  3.00"	770.06	" 22.79"	270.56	"  0.00"	" 56.11"	" 90.51"	"  0.00"	8989.76	"  0.00"	770.06	"  9.40"
2022-10-12	11:47:09	"  6.09"	"  6.39"	"  0.83"	"  5.34"	124.93	" 14.26"	"  0.00"	"  8.81"	"  4.30"	"  2.40"	689.55	" 24.80"	254.26	"  0.00"	" 59.52"	" 83.71"	"  0.00"	8320.03	"  0.00"	689.55	"  9.23"
2022-10-12	11:47:20	"  6.88"	"  6.81"	"  0.67"	"  5.93"	129.86	" 18.00"	"  0.00"	"  9.33"	"  4.53"	"  1.92"	547.36	" 21.40"	203.30	"  0.00"	" 57.37"	" 71.15"	"  0.00"	6686.61	"  0.00"	547.36	"  9.23"
2022-10-12	11:47:33	"  7.15"	"  6.93"	"  0.57"	"  6.04"	129.73	" 13.82"	"  0.00"	"  9.66"	"  4.20"	"  1.61"	480.42	" 17.19"	178.68	"  0.00"	" 52.15"	" 65.27"	"  0.00"	5684.40	"  0.00"	480.42	"  9.44"
2022-10-12	11:47:39	"  6.79"	"  6.75"	"  0.61"	"  5.55"	126.84	" 12.59"	"  0.00"	"  9.70"	"  4.17"	"  1.49"	541.78	" 17.28"	194.96	"  0.00"	" 50.83"	" 69.20"	"  0.00"	6133.09	"  0.00"	541.78	"  9.56"
2022-10-12	11:47:50	"  6.17"	"  6.33"	"  0.70"	"  4.70"	124.95	" 12.75"	"  0.00"	"  8.69"	"  4.55"	"  1.98"	686.01	" 21.41"	239.64	"  0.00"	" 51.07"	" 80.62"	"  0.00"	7022.51	"  0.00"	686.01	"  9.91"
2022-10-12	11:48:01	"  5.66"	"  6.06"	"  0.76"	"  4.25"	117.67	" 12.01"	"  0.00"	"  8.13"	"  4.72"	"  2.27"	722.31	" 21.60"	249.98	"  0.00"	" 49.12"	" 83.12"	"  0.00"	7554.03	"  0.00"	722.31	" 10.20"
2022-10-12	11:48:13	"  5.80"	"  6.26"	"  0.60"	"  4.63"	115.07	"  8.67"	"  0.00"	"  9.72"	"  4.71"	"  1.72"	656.56	" 11.29"	172.42	"  0.00"	" 41.39"	" 68.18"	"  0.00"	6049.85	"  0.00"	656.56	" 10.47"
2022-10-12	11:48:22	"  5.98"	"  6.37"	"  0.58"	"  4.62"	124.81	" 11.83"	"  0.00"	"  9.16"	"  4.28"	"  1.64"	668.18	" 17.92"	175.00	"  0.00"	" 47.81"	" 67.85"	"  0.00"	5821.07	"  0.00"	668.18	"  9.48"
2022-10-12	11:48:29	"  6.15"	"  6.32"	"  0.78"	"  4.69"	134.13	" 20.01"	"  0.00"	"  5.71"	"  4.18"	"  1.99"	758.20	" 43.63"	262.24	"  0.00"	" 72.46"	" 86.19"	"  0.00"	7752.67	"  0.00"	758.20	"  8.90"
2022-10-12	11:48:40	"  6.45"	"  6.12"	"  0.84"	"  4.86"	130.50	" 21.99"	"  0.00"	"  5.50"	"  3.81"	"  2.03"	841.45	" 53.50"	278.74	"  0.00"	" 79.22"	" 87.85"	"  0.00"	8436.16	"  0.00"	841.45	"  9.55"
2022-10-12	11:48:52	"  6.19"	"  5.78"	"  0.90"	"  4.25"	123.34	"  9.22"	"  0.00"	"  5.50"	"  3.68"	"  2.04"	891.36	" 44.47"	287.49	"  0.00"	" 71.89"	" 91.74"	"  0.00"	9019.46	"  0.00"	891.36	"  9.81"
2022-10-12	11:49:04	"  5.31"	"  5.38"	"  1.08"	"  3.21"	114.97	"  6.32"	"  0.00"	"  4.67"	"  4.97"	"  3.35"	1016.86	" 45.35"	323.20	"  0.00"	" 67.13"	102.91	"  0.00"	10831.70	"  0.00"	1016.86	"  9.95"
2022-10-12	11:49:11	"  5.24"	"  5.72"	"  0.87"	"  3.99"	112.63	"  6.23"	"  0.00"	"  6.64"	"  4.12"	"  2.86"	1036.41	" 29.81"	260.11	"  0.00"	" 56.37"	" 90.36"	"  0.00"	8668.79	"  0.00"	1036.41	" 10.12"
2022-10-12	11:49:21	"  5.40"	"  5.93"	"  0.77"	"  4.27"	121.03	" 11.20"	"  0.00"	"  7.30"	"  4.41"	"  2.45"	885.02	" 23.01"	228.10	"  0.00"	" 51.00"	" 81.32"	"  0.00"	7673.01	"  0.00"	885.02	" 10.28"
2022-10-12	11:49:32	"  5.15"	"  5.92"	"  0.78"	"  4.30"	115.41	" 13.38"	"  0.00"	"  8.36"	"  4.55"	"  2.57"	751.06	" 16.69"	206.70	"  0.00"	" 46.92"	" 76.21"	"  0.00"	7833.35	"  0.00"	751.06	" 10.42"
2022-10-12	11:49:44	"  4.63"	"  5.54"	"  1.11"	"  3.16"	115.95	"  5.38"	"  0.00"	"  7.17"	"  4.51"	"  3.38"	983.94	" 30.45"	336.66	"  0.00"	" 59.99"	103.41	"  0.00"	11081.14	"  0.00"	983.94	" 10.09"
2022-10-12	11:49:54	"  5.05"	"  5.59"	"  1.18"	"  3.81"	132.81	" 17.55"	"  0.00"	"  6.14"	"  4.04"	"  3.27"	1242.16	" 52.68"	384.19	"  0.00"	" 78.75"	113.58	"  0.00"	11769.71	"  0.00"	1242.16	"  9.25"
2022-10-12	11:50:01	"  5.37"	"  5.75"	"  1.17"	"  3.72"	134.70	" 11.90"	"  0.00"	"  6.36"	"  3.34"	"  3.35"	1255.58	" 59.05"	408.03	"  0.00"	" 85.76"	122.94	"  0.00"	11711.85	"  0.00"	1255.58	"  9.52"
2022-10-12	11:50:12	"  5.47"	"  5.64"	"  1.15"	"  3.91"	133.39	"  4.72"	"  0.00"	"  6.15"	"  3.99"	"  3.06"	1256.75	" 59.55"	413.07	"  0.00"	" 84.12"	124.80	"  0.00"	11522.92	"  0.00"	1256.75	"  9.92"
2022-10-12	11:50:23	"  5.39"	"  5.59"	"  1.08"	"  4.18"	129.05	"  3.62"	"  0.00"	"  6.34"	"  3.97"	"  3.29"	1202.51	" 52.15"	374.72	"  0.00"	" 74.94"	118.67	"  0.00"	10765.26	"  0.00"	1202.51	" 10.09"
2022-10-12	11:50:36	"  4.95"	"  5.52"	"  1.10"	"  3.92"	122.21	"  0.35"	"  0.00"	"  7.24"	"  4.10"	"  3.37"	1131.30	" 45.66"	357.85	"  0.00"	" 65.24"	119.73	"  0.00"	10976.29	"  0.00"	1131.30	" 10.25"
2022-10-12	11:50:42	"  4.68"	"  5.44"	"  1.11"	"  3.70"	113.35	"  1.43"	"  0.00"	"  7.64"	"  3.76"	"  3.69"	1113.47	" 31.53"	351.33	"  0.00"	" 60.66"	120.24	"  0.00"	11107.87	"  0.00"	1113.47	" 10.42"
2022-10-12	11:50:53	"  4.19"	"  5.34"	"  1.10"	"  2.81"	107.15	"  4.52"	"  0.00"	"  7.27"	"  3.70"	"  3.81"	1318.29	" 25.75"	332.41	"  0.00"	" 58.15"	117.41	"  0.00"	10995.79	"  0.00"	1318.29	" 10.60"
2022-10-12	11:51:04	"  4.18"	"  5.14"	"  1.12"	"  3.04"	111.92	"  0.00"	"  0.00"	"  7.56"	"  3.76"	"  3.97"	1135.73	" 38.84"	349.83	"  0.00"	" 57.17"	121.71	"  0.00"	11169.46	"  0.00"	1135.73	" 10.71"
2022-10-12	11:51:16	"  4.78"	"  4.77"	"  1.17"	"  3.28"	131.76	" 29.91"	"  0.00"	"  3.79"	"  2.40"	"  3.06"	1274.00	" 67.44"	370.77	"  0.00"	" 87.74"	117.21	"  0.00"	11706.11	"  0.00"	1274.00	"  9.70"
2022-10-12	11:51:26	"  5.35"	"  5.35"	"  1.31"	"  2.18"	147.57	" 22.75"	"  0.00"	"  2.60"	"  2.22"	"  3.20"	1742.01	112.44	455.62	"  0.00"	114.70	132.44	"  0.00"	13112.00	"  0.00"	1742.01	"  9.24"
2022-10-12	11:51:33	"  5.08"	"  5.33"	"  1.39"	"  1.30"	160.33	" 10.12"	"  0.00"	"  0.72"	"  2.36"	"  3.80"	2116.54	136.74	514.52	"  0.00"	124.92	149.49	"  0.00"	13918.73	"  0.00"	2116.54	"  9.11"
2022-10-12	11:51:44	"  4.96"	"  5.15"	"  1.44"	"  0.47"	164.80	"  0.00"	"  0.00"	"  0.00"	"  2.79"	"  4.27"	2411.43	164.85	559.68	"  0.00"	127.59	162.02	"  0.00"	14405.88	"  0.00"	2411.43	"  9.15"
2022-10-12	11:51:56	"  5.04"	"  5.32"	"  1.38"	"  1.05"	158.88	"  0.00"	"  0.00"	"  0.44"	"  3.43"	"  3.96"	2168.28	146.29	521.62	"  0.00"	113.88	158.53	"  0.00"	13771.40	"  0.00"	2168.28	"  9.12"
2022-10-12	11:52:08	"  4.95"	"  5.14"	"  1.35"	"  1.54"	147.46	"  0.00"	"  0.00"	"  0.82"	"  3.36"	"  4.03"	2105.67	133.71	513.08	"  0.00"	108.23	158.73	"  0.00"	13492.74	"  0.00"	2105.67	"  9.46"
2022-10-12	11:52:15	"  4.60"	"  5.05"	"  1.38"	"  1.80"	142.95	"  0.00"	"  0.00"	"  1.03"	"  3.82"	"  4.21"	2102.98	120.29	520.84	"  0.00"	103.32	167.80	"  0.00"	13845.21	"  0.00"	2102.98	"  9.48"
2022-10-12	11:52:26	"  4.23"	"  4.67"	"  1.48"	"  1.43"	144.63	"  0.00"	"  0.00"	"  2.14"	"  4.09"	"  4.66"	2210.42	116.03	552.26	"  0.00"	101.77	176.56	"  0.00"	14790.74	"  0.00"	2210.42	"  9.78"
2022-10-12	11:52:37	"  4.49"	"  4.88"	"  1.51"	"  1.23"	155.29	"  0.00"	"  0.00"	"  1.28"	"  3.37"	"  4.27"	2390.25	131.38	568.14	"  0.00"	113.76	174.59	"  0.00"	15130.26	"  0.00"	2390.25	"  9.05"
2022-10-12	11:52:49	"  5.01"	"  5.34"	"  1.47"	"  1.96"	157.38	" 14.34"	"  0.00"	"  1.82"	"  2.46"	"  3.94"	2166.41	123.95	536.84	"  0.00"	131.80	165.16	"  0.00"	14710.96	"  0.00"	2166.41	"  8.70"
2022-10-12	11:52:59	"  5.57"	"  5.49"	"  1.45"	"  2.83"	154.53	"  3.49"	"  0.00"	"  2.79"	"  2.12"	"  4.03"	1992.99	111.09	507.55	"  0.00"	127.43	160.86	"  0.00"	14469.71	"  0.00"	1992.99	"  8.97"
2022-10-12	11:53:06	"  5.47"	"  5.24"	"  1.46"	"  2.18"	149.04	"  0.00"	"  0.00"	"  2.48"	"  2.98"	"  4.32"	2015.30	126.17	502.43	"  0.00"	117.93	157.30	"  0.00"	14578.05	"  0.00"	2015.30	"  9.15"
2022-10-12	11:53:17	"  4.81"	"  4.98"	"  1.52"	"  1.26"	149.84	"  0.00"	"  0.00"	"  1.01"	"  3.40"	"  4.21"	2170.64	135.75	534.07	"  0.00"	116.70	162.47	"  0.00"	15225.49	"  0.00"	2170.64	"  9.39"
2022-10-12	11:53:29	"  4.52"	"  4.70"	"  1.57"	"  0.49"	145.98	"  0.00"	"  0.00"	"  1.11"	"  3.82"	"  4.17"	2266.72	138.57	548.23	"  0.00"	117.56	167.69	"  0.00"	15700.03	"  0.00"	2266.72	"  9.50"
2022-10-12	11:53:41	"  4.42"	"  4.96"	"  1.44"	"  1.72"	132.21	"  0.00"	"  0.00"	"  3.30"	"  3.41"	"  3.84"	1785.18	107.09	458.85	"  0.00"	101.77	154.71	"  0.00"	14422.10	"  0.00"	1785.18	"  9.86"
